Threads,Peak Performance (Mega Loops Per Second),Average Performance (Mega Loops Per Second)
1,388.558298,388.300403
Index,Sum
15395,-44599.878906
15396,-47350.699219
15397,-36617.449219
15398,-41460.332031
15399,-36342.726562
15400,-27658.021484
15401,-30711.292969
15402,-40493.625000
15403,-38614.320312
15404,-38195.117188
15405,-31526.943359
15406,-36868.074219
15407,-38650.371094
15408,-35732.875000
15409,-40175.605469
15410,-41732.789062
15411,-52379.300781
15412,-28104.439453
15413,-42352.101562
15414,-41615.847656
15415,-51874.203125
15416,-47278.222656
15417,-46659.808594
15418,-43951.066406
15419,-46636.941406
15420,-41927.398438
15421,-42820.945312
15422,-33322.738281
15423,-42455.710938
15424,-52159.847656
15425,-40462.070312
15426,-35307.605469
15427,-35053.968750
15428,-40788.363281
15429,-39741.867188
15430,-48266.816406
15431,-42390.304688
15432,-34894.917969
15433,-37210.015625
15434,-31003.257812
15435,-40452.476562
15436,-30725.919922
15437,-32265.996094
15438,-31496.710938
15439,-31469.580078
15440,-23868.595703
15441,-24826.207031
15442,-35330.507812
15443,-17932.412109
15444,-36759.089844
15445,-36106.550781
15446,-25856.080078
15447,-13032.842773
15448,-30084.525391
15449,-17238.234375
15450,-25343.488281
15451,-18013.847656
15452,-21587.494141
15453,-27669.138672
15454,-15065.316406
15455,-15827.820312
15456,-12635.116211
15457,-8577.423828
15458,-11791.398438
15459,-9699.105469
15460,-13421.750000
15461,-8753.433594
15462,-4292.413574
15463,-9764.208008
15464,-7476.502441
15465,-8596.403320
15466,-2567.679443
15467,-5992.936035
15468,5137.881836
15469,-327.114502
15470,6050.469238
15471,-7815.824219
15472,4648.004395
15473,1686.682251
15474,-917.526978
15475,538.414978
15476,19605.339844
15477,8579.511719
15478,10719.571289
15479,14885.697266
15480,20811.689453
15481,16091.005859
15482,15098.084961
15483,21103.478516
15484,19948.648438
15485,21067.048828
15486,28827.994141
15487,18894.208984
15488,24696.591797
15489,25304.072266
15490,21156.189453
15491,34332.242188
15492,25129.242188
15493,25947.525391
15494,33088.242188
15495,30535.875000
15496,36988.476562
15497,27390.255859
15498,38036.738281
15499,29924.695312
15500,30866.304688
15501,41294.890625
15502,30336.921875
15503,44130.250000
15504,43670.800781
15505,45777.652344
15506,46422.027344
15507,27162.433594
15508,42744.746094
15509,34284.988281
15510,33580.671875
15511,38683.980469
15512,37235.582031
15513,49814.414062
15514,35956.406250
15515,34065.867188
15516,35513.203125
15517,39845.273438
15518,55192.500000
15519,39495.625000
15520,38874.750000
15521,41576.617188
15522,49224.757812
15523,38492.082031
15524,43342.757812
15525,34532.457031
15526,38920.191406
15527,44775.476562
15528,31243.968750
15529,33548.769531
15530,34310.777344
15531,34248.410156
15532,37100.988281
15533,49758.890625
15534,35272.625000
15535,46060.085938
15536,30442.080078
15537,36071.488281
15538,35847.867188
15539,35163.179688
15540,35798.093750
15541,22386.794922
15542,34835.792969
15543,20575.492188
15544,22249.791016
15545,33977.261719
15546,29604.500000
15547,35037.125000
15548,31052.234375
15549,27739.699219
15550,30625.298828
15551,21276.013672
15552,26833.853516
15553,27116.820312
15554,33414.378906
15555,19364.003906
15556,24432.794922
15557,16148.334961
15558,17761.183594
15559,16727.265625
15560,21643.500000
15561,23156.140625
15562,22411.437500
15563,19340.011719
15564,4932.415039
15565,-200.380600
15566,11206.293945
15567,10006.661133
15568,-637.088867
15569,5754.597656
15570,-518.323547
15571,7825.715332
15572,12502.262695
15573,1868.162598
15574,-4077.350098
15575,-2647.614502
15576,-1727.776489
15577,918.343140
15578,7644.507324
15579,-2716.091064
15580,-2241.934082
15581,-3568.695557
15582,-5987.546875
15583,-17018.261719
15584,-7026.544922
15585,-3414.352539
15586,-10272.725586
15587,-18977.533203
15588,-23360.378906
15589,-20816.849609
15590,-10170.328125
15591,-8507.894531
15592,-19658.925781
15593,-22970.388672
15594,-29137.541016
15595,-28453.894531
15596,-19723.216797
15597,-26499.732422
15598,-33852.816406
15599,-7224.355469
15600,-29593.318359
15601,-17451.394531
15602,-37752.242188
15603,-22134.466797
15604,-22422.710938
15605,-34842.953125
15606,-30989.648438
15607,-42083.261719
15608,-31403.582031
15609,-27921.375000
15610,-36633.027344
15611,-26416.570312
15612,-36606.773438
15613,-38723.804688
15614,-39324.796875
15615,-47619.660156
15616,-41759.386719
15617,-47056.238281
15618,-32570.691406
15619,-27587.257812
15620,-38528.148438
15621,-42188.878906
15622,-47007.976562
15623,-34114.464844
15624,-38894.949219
15625,-30660.052734
15626,-40425.238281
15627,-36255.179688
15628,-40079.488281
15629,-34165.531250
15630,-44828.085938
15631,-45755.191406
15632,-50349.511719
15633,-27140.107422
15634,-36792.335938
15635,-37643.601562
15636,-43182.632812
15637,-38515.933594
15638,-40771.324219
15639,-38258.496094
15640,-35537.144531
15641,-32077.490234
15642,-45863.562500
15643,-35211.882812
15644,-45096.125000
15645,-36015.191406
15646,-37558.785156
15647,-45010.738281
15648,-47133.210938
15649,-34753.296875
15650,-26177.320312
15651,-32045.447266
15652,-40944.574219
15653,-25320.867188
15654,-25876.603516
15655,-25289.212891
15656,-25673.455078
15657,-32989.046875
15658,-23722.126953
15659,-34410.484375
15660,-24801.232422
15661,-23019.796875
15662,-29514.248047
15663,-24792.230469
15664,-28248.345703
15665,-26674.480469
15666,-17175.154297
15667,-29180.257812
15668,-15572.504883
15669,-7256.874512
15670,-14224.747070
15671,-16930.658203
15672,-15078.070312
15673,-9920.927734
15674,-19810.156250
15675,-11444.658203
15676,-10780.533203
15677,-11263.108398
15678,-13696.103516
15679,-9845.723633
15680,-6419.599609
15681,-8425.778320
15682,5656.129883
15683,3844.189453
15684,767.087585
15685,-2156.234619
15686,-4543.552246
15687,1460.944946
15688,4241.504395
15689,8116.218750
15690,1772.910400
15691,11742.224609
15692,7032.979004
15693,9284.517578
15694,184.455185
15695,9649.624023
15696,17088.982422
15697,28201.195312
15698,14833.382812
15699,28056.023438
15700,25148.093750
15701,15880.107422
15702,18931.123047
15703,19332.796875
15704,21466.660156
15705,22453.572266
15706,39340.710938
15707,28785.546875
15708,29872.251953
15709,22160.541016
15710,29011.302734
15711,28026.720703
15712,33960.878906
15713,29709.644531
15714,34603.207031
15715,37454.546875
15716,39758.863281
15717,32217.587891
15718,24627.031250
15719,31499.384766
15720,48756.691406
15721,34379.722656
15722,48231.542969
15723,36150.707031
15724,35608.519531
15725,34766.199219
15726,30810.912109
15727,39813.324219
15728,45538.140625
15729,43150.816406
15730,44270.425781
15731,41272.652344
15732,41648.140625
15733,38463.000000
15734,41902.812500
15735,32587.775391
15736,43509.792969
15737,36150.656250
15738,50056.660156
15739,40138.269531
15740,46695.789062
15741,47848.957031
15742,39783.242188
15743,33114.320312
15744,37787.847656
15745,38135.437500
15746,34119.785156
15747,39961.226562
15748,34994.320312
15749,32095.390625
15750,41241.726562
15751,43686.250000
15752,40074.328125
15753,38078.054688
15754,36091.843750
15755,41888.765625
15756,34841.695312
15757,45214.687500
15758,43912.718750
15759,32839.449219
15760,26501.388672
15761,29116.351562
15762,35175.074219
15763,32193.087891
15764,21421.671875
15765,29184.449219
15766,20482.175781
15767,23842.525391
15768,25539.714844
15769,22579.392578
15770,18838.693359
15771,19004.607422
15772,24177.841797
15773,27589.109375
15774,27253.902344
15775,12630.442383
15776,22618.974609
15777,5080.821777
15778,23763.619141
15779,14977.767578
15780,22154.117188
15781,15969.568359
15782,4667.070801
15783,15578.222656
15784,10801.005859
15785,-7090.715332
15786,12691.703125
15787,3374.293945
15788,9537.569336
15789,-4170.244141
15790,1029.003540
15791,-3900.510254
15792,-9617.583984
15793,-10540.913086
15794,-8595.873047
15795,-8993.129883
15796,-6425.287109
15797,-1692.229126
15798,1654.468018
15799,-4624.687988
15800,-9370.730469
15801,-7328.002930
15802,-12561.809570
15803,-18454.640625
15804,-27893.929688
15805,-34490.230469
15806,-14638.549805
15807,-24029.451172
15808,-17534.669922
15809,-25746.808594
15810,-16145.301758
15811,-19844.378906
15812,-23621.712891
15813,-27255.402344
15814,-37518.125000
15815,-20702.107422
15816,-28400.486328
15817,-27762.291016
15818,-40460.527344
15819,-38854.718750
15820,-23889.052734
15821,-39432.472656
15822,-31630.716797
15823,-46433.777344
15824,-37473.667969
15825,-30455.287109
15826,-45661.972656
15827,-39380.726562
15828,-50366.945312
15829,-38280.097656
15830,-37963.597656
15831,-35434.722656
15832,-35758.640625
15833,-35820.203125
15834,-50401.539062
15835,-40456.378906
15836,-43335.109375
15837,-45127.195312
15838,-26426.693359
15839,-32108.994141
15840,-36842.320312
15841,-41117.769531
15842,-45666.953125
15843,-55514.953125
15844,-42027.371094
15845,-45033.621094
15846,-35398.140625
15847,-42262.246094
15848,-36148.570312
15849,-40615.277344
15850,-36060.218750
15851,-51881.250000
15852,-42642.726562
15853,-40886.328125
15854,-35899.929688
15855,-40988.074219
15856,-29812.562500
15857,-44140.199219
15858,-44264.078125
15859,-34647.976562
15860,-49068.398438
15861,-45764.218750
15862,-31241.578125
15863,-42524.105469
15864,-30639.929688
15865,-35514.410156
15866,-26500.392578
15867,-39672.437500
15868,-26175.373047
15869,-32313.884766
15870,-35802.261719
15871,-29773.583984
15872,-39981.484375
15873,-22279.451172
15874,-35167.496094
15875,-34246.601562
15876,-25913.996094
15877,-25587.808594
15878,-14963.235352
15879,-14678.186523
15880,-20527.634766
15881,-19089.355469
15882,-10755.293945
15883,-22710.285156
15884,-17590.972656
15885,-22610.710938
15886,-5058.193848
15887,-18929.306641
15888,-9162.281250
15889,-8045.511719
15890,-9661.737305
15891,-15656.230469
15892,-9484.935547
15893,-5892.500488
15894,-11900.137695
15895,-12166.935547
15896,5959.799805
15897,-13761.658203
15898,-4405.433594
15899,-1153.050537
15900,1945.446655
15901,1264.641724
15902,1203.251831
15903,10914.305664
15904,6047.725586
15905,14414.685547
15906,4047.226074
15907,6408.841797
15908,14071.576172
15909,8845.769531
15910,7666.967773
15911,6700.650879
15912,12562.864258
15913,12565.816406
15914,9627.720703
15915,18211.468750
15916,22939.767578
15917,21623.242188
15918,26019.404297
15919,24993.894531
15920,23533.968750
15921,9894.069336
15922,28539.269531
15923,17450.832031
15924,34434.546875
15925,35537.156250
15926,45449.988281
15927,17877.587891
15928,38398.515625
15929,42638.773438
15930,28575.304688
15931,35312.679688
15932,31078.814453
15933,30652.806641
15934,34882.429688
15935,34604.164062
15936,35372.519531
15937,47944.292969
15938,33229.972656
15939,29119.601562
15940,30114.460938
15941,39754.496094
15942,41355.332031
15943,43644.218750
15944,37173.078125
15945,42510.109375
15946,44157.402344
15947,40299.500000
15948,36456.488281
15949,39785.703125
15950,50339.421875
15951,51052.003906
15952,48872.757812
15953,47057.804688
15954,32698.019531
15955,45502.531250
15956,43945.574219
15957,39579.882812
15958,33856.039062
15959,39801.734375
15960,33036.300781
15961,32648.507812
15962,38112.355469
15963,34888.511719
15964,30025.890625
15965,33688.074219
15966,34499.460938
15967,44988.886719
15968,40145.578125
15969,32877.835938
15970,41371.832031
15971,36681.960938
15972,26328.701172
15973,41089.480469
15974,38704.832031
15975,33806.890625
15976,30726.685547
15977,38701.441406
15978,19112.835938
15979,24304.894531
15980,21649.384766
15981,27770.138672
15982,21609.601562
15983,22413.716797
15984,28686.914062
15985,25777.291016
15986,26174.386719
15987,26369.097656
15988,9643.041992
15989,30590.847656
15990,20274.244141
15991,17408.818359
15992,17235.230469
15993,29603.492188
15994,15430.744141
15995,19194.876953
15996,15257.978516
15997,6535.942871
15998,16321.575195
15999,4740.662598
16000,8862.562500
16001,9433.575195
16002,9725.506836
16003,10320.596680
16004,2685.138672
16005,3090.348877
16006,6003.773926
16007,-8568.687500
16008,-5768.155273
16009,-3881.345215
16010,-1624.672852
16011,-7355.795898
16012,-6689.262695
16013,-10624.932617
16014,-3991.607422
16015,-195.732391
16016,-13565.965820
16017,-15630.788086
16018,-15341.867188
16019,-17979.779297
16020,-7698.623047
16021,-14243.575195
16022,-21754.142578
16023,-19533.736328
16024,-18993.810547
16025,-26229.771484
16026,-16847.394531
16027,-14512.266602
16028,-23488.882812
16029,-15016.510742
16030,-20299.650391
16031,-22137.498047
16032,-24967.335938
16033,-31213.419922
16034,-30574.279297
16035,-20856.904297
16036,-38166.804688
16037,-35856.789062
16038,-27753.427734
16039,-34405.691406
16040,-27474.265625
16041,-32429.916016
16042,-41274.097656
16043,-35256.925781
16044,-32993.332031
16045,-28356.291016
16046,-43031.296875
16047,-43209.300781
16048,-38698.828125
16049,-38448.578125
16050,-43392.949219
16051,-40749.281250
16052,-31855.417969
16053,-34194.710938
16054,-38803.632812
16055,-39500.511719
16056,-34817.691406
16057,-43880.976562
16058,-47315.765625
16059,-31683.560547
16060,-41866.656250
16061,-44632.316406
16062,-37330.195312
16063,-42767.308594
16064,-39780.648438
16065,-45074.093750
16066,-44151.855469
16067,-43411.000000
16068,-47404.828125
16069,-45351.859375
16070,-46900.621094
16071,-40371.691406
16072,-36898.425781
16073,-42274.054688
16074,-35585.445312
16075,-38074.808594
16076,-40039.335938
16077,-48231.394531
16078,-26774.900391
16079,-33884.390625
16080,-38681.917969
16081,-47012.875000
16082,-42237.023438
16083,-32901.433594
16084,-27574.718750
16085,-27884.123047
16086,-33551.843750
16087,-26414.785156
16088,-23298.697266
16089,-24545.347656
16090,-30820.376953
16091,-20037.707031
16092,-21406.636719
16093,-22148.781250
16094,-26681.998047
16095,-23260.417969
16096,-23885.066406
16097,-16881.167969
16098,-22686.175781
16099,-15637.236328
16100,-4315.181641
16101,-7610.759277
16102,-15224.585938
16103,-18352.005859
16104,-16035.997070
16105,-14350.396484
16106,-5497.367676
16107,-16271.221680
16108,-17951.951172
16109,-14953.548828
16110,-11996.751953
16111,-4027.305176
16112,3898.898926
16113,5167.218750
16114,-7138.291992
16115,-5507.850098
16116,-11327.753906
16117,22639.695312
16118,-352.163147
16119,9211.774414
16120,11844.956055
16121,2828.958740
16122,-5583.441895
16123,18943.708984
16124,6771.379883
16125,7322.330078
16126,9747.856445
16127,13366.872070
16128,18412.929688
16129,18378.007812
16130,22567.839844
16131,15537.965820
16132,27713.095703
16133,25662.355469
16134,18921.642578
16135,31876.439453
16136,29831.431641
16137,27489.189453
16138,28644.236328
16139,19874.470703
16140,22695.464844
16141,35798.332031
16142,28360.126953
16143,32203.333984
16144,34265.523438
16145,30898.968750
16146,34580.847656
16147,27945.546875
16148,36883.828125
16149,31943.373047
16150,47663.824219
16151,36268.722656
16152,39844.621094
16153,32491.384766
16154,34250.832031
16155,27897.421875
16156,22488.414062
16157,45553.082031
16158,35713.210938
16159,43027.699219
16160,39481.421875
16161,40465.683594
16162,40128.851562
16163,38911.960938
16164,44043.453125
16165,36603.714844
16166,35466.734375
16167,49594.890625
16168,41626.718750
16169,41625.296875
16170,40562.628906
16171,30449.427734
16172,43412.246094
16173,39255.292969
16174,31581.283203
16175,43727.195312
16176,31913.476562
16177,42696.332031
16178,35440.300781
16179,38687.777344
16180,28920.255859
16181,34126.320312
16182,40087.777344
16183,33056.003906
16184,23879.460938
16185,38784.289062
16186,24291.341797
16187,38479.175781
16188,29103.652344
16189,31879.435547
16190,30460.861328
16191,29302.929688
16192,28820.695312
16193,26544.894531
16194,43233.757812
16195,19990.699219
16196,30640.720703
16197,29461.785156
16198,27507.751953
16199,10432.508789
16200,28552.960938
16201,17172.078125
16202,24007.291016
16203,17205.029297
16204,15036.334961
16205,21474.429688
16206,16047.966797
16207,25413.000000
16208,1734.110107
16209,8298.463867
16210,13961.932617
16211,14980.916016
16212,25989.525391
16213,7776.219727
16214,2195.202637
16215,2030.095459
16216,5739.100098
16217,-138.939072
16218,9548.355469
16219,1850.531006
16220,-3819.216064
16221,10184.238281
16222,-1394.361450
16223,-2085.028076
16224,-872.604187
16225,-6512.533203
16226,2480.672852
16227,-12133.788086
16228,-6330.759766
16229,-9546.780273
16230,-4319.336914
16231,-15935.916016
16232,-15827.794922
16233,-12220.977539
16234,-14174.123047
16235,-16048.071289
16236,-11638.444336
16237,-13129.213867
16238,-9740.202148
16239,-12877.032227
16240,-23940.806641
16241,-20893.134766
16242,-23697.695312
16243,-24451.248047
16244,-34950.835938
16245,-24384.615234
16246,-36666.929688
16247,-28256.205078
16248,-20808.308594
16249,-29909.708984
16250,-32003.070312
16251,-31011.785156
16252,-32568.296875
16253,-44241.031250
16254,-20052.111328
16255,-34582.519531
16256,-33625.980469
16257,-47065.511719
16258,-40792.343750
16259,-40291.687500
16260,-36231.316406
16261,-28400.906250
16262,-32558.425781
16263,-42978.757812
16264,-26908.820312
16265,-35743.082031
16266,-44797.175781
16267,-33298.488281
16268,-45334.558594
16269,-38367.167969
16270,-46471.402344
16271,-50968.695312
16272,-41961.515625
16273,-50088.519531
16274,-48521.277344
16275,-34308.089844
16276,-40739.515625
16277,-44231.320312
16278,-39040.820312
16279,-36992.203125
16280,-36157.082031
16281,-34013.449219
16282,-52340.382812
16283,-38388.242188
16284,-36363.144531
16285,-45111.082031
16286,-35427.656250
16287,-38909.039062
16288,-48118.687500
16289,-29539.337891
16290,-42610.125000
16291,-44170.468750
16292,-29899.527344
16293,-44479.093750
16294,-41917.308594
16295,-41352.308594
16296,-32491.892578
16297,-41310.972656
16298,-33026.855469
16299,-27301.044922
16300,-27930.496094
16301,-31635.792969
16302,-19276.841797
16303,-29021.033203
16304,-23164.806641
16305,-33639.867188
16306,-34387.531250
16307,-14144.000000
16308,-13076.661133
16309,-30678.982422
16310,-23576.230469
16311,-28651.976562
16312,-16850.652344
16313,-14338.198242
16314,-30927.294922
16315,-11126.004883
16316,-17720.511719
16317,-14222.383789
16318,-15173.203125
16319,-8781.476562
16320,-13491.772461
16321,-7378.854004
16322,-11356.237305
16323,-16208.692383
16324,-9792.298828
16325,-3356.063477
16326,-2857.286377
16327,-330.611176
16328,-2595.076416
16329,-4410.664062
16330,-976.854858
16331,6774.541992
16332,-3471.253662
16333,-4515.972168
16334,3055.536133
16335,8216.576172
16336,3369.911865
16337,6186.174805
16338,10901.536133
16339,10379.690430
16340,5008.921875
16341,7884.781738
16342,22157.900391
16343,9382.586914
16344,15075.064453
16345,13804.714844
16346,14789.818359
16347,183.861435
16348,20215.005859
16349,25750.154297
16350,29926.380859
16351,22215.953125
16352,25665.707031
16353,9286.430664
16354,28267.669922
16355,26057.621094
16356,35597.632812
16357,38106.457031
16358,26687.437500
16359,35694.304688
16360,23048.244141
16361,39280.898438
16362,33714.710938
16363,37608.945312
16364,44516.902344
16365,39758.140625
16366,36478.187500
16367,29667.390625
16368,32128.318359
16369,39223.691406
16370,29099.941406
16371,22562.470703
16372,42706.941406
16373,40875.691406
16374,37090.332031
16375,52408.968750
16376,37260.964844
16377,38567.015625
16378,46580.210938
16379,45454.972656
16380,42723.937500
16381,40361.281250
16382,34799.128906
16383,37804.261719
16384,39201.355469
16385,37804.343750
16386,34799.308594
16387,40361.410156
16388,42724.410156
16389,45454.785156
16390,46580.210938
16391,38567.238281
16392,37260.988281
16393,52408.851562
16394,37090.304688
16395,40875.359375
16396,42706.687500
16397,22562.640625
16398,29099.886719
16399,39223.769531
16400,32128.416016
16401,29667.599609
16402,36478.046875
16403,39758.121094
16404,44517.117188
16405,37608.996094
16406,33714.988281
16407,39280.917969
16408,23048.230469
16409,35694.531250
16410,26687.564453
16411,38106.515625
16412,35597.480469
16413,26057.707031
16414,28267.650391
16415,9286.460938
16416,25665.730469
16417,22215.931641
16418,29926.378906
16419,25750.195312
16420,20215.046875
16421,183.857956
16422,14789.773438
16423,13804.756836
16424,15074.943359
16425,9382.488281
16426,22157.748047
16427,7884.864746
16428,5008.935547
16429,10379.566406
16430,10901.557617
16431,6186.182617
16432,3369.913086
16433,8216.640625
16434,3055.421143
16435,-4516.079102
16436,-3471.364746
16437,6774.515137
16438,-976.844666
16439,-4410.731934
16440,-2595.151855
16441,-330.736633
16442,-2857.303467
16443,-3356.046875
16444,-9792.163086
16445,-16208.723633
16446,-11356.080078
16447,-7378.723145
16448,-13491.698242
16449,-8781.419922
16450,-15173.189453
16451,-14222.222656
16452,-17720.470703
16453,-11125.981445
16454,-30927.394531
16455,-14338.180664
16456,-16850.488281
16457,-28651.851562
16458,-23576.234375
16459,-30679.052734
16460,-13076.611328
16461,-14143.952148
16462,-34387.285156
16463,-33640.054688
16464,-23164.845703
16465,-29021.037109
16466,-19276.806641
16467,-31635.636719
16468,-27930.578125
16469,-27301.123047
16470,-33026.718750
16471,-41310.957031
16472,-32491.748047
16473,-41352.457031
16474,-41917.406250
16475,-44479.414062
16476,-29899.472656
16477,-44170.308594
16478,-42610.226562
16479,-29539.367188
16480,-48118.488281
16481,-38908.976562
16482,-35427.703125
16483,-45111.031250
16484,-36362.894531
16485,-38388.207031
16486,-52340.093750
16487,-34013.703125
16488,-36157.347656
16489,-36992.156250
16490,-39040.402344
16491,-44231.250000
16492,-40739.851562
16493,-34308.035156
16494,-48521.269531
16495,-50088.753906
16496,-41961.214844
16497,-50968.679688
16498,-46471.343750
16499,-38367.101562
16500,-45334.707031
16501,-33298.542969
16502,-44797.058594
16503,-35742.949219
16504,-26908.791016
16505,-42978.773438
16506,-32558.380859
16507,-28400.970703
16508,-36231.484375
16509,-40291.910156
16510,-40792.105469
16511,-47065.707031
16512,-33626.093750
16513,-34582.355469
16514,-20052.072266
16515,-44240.960938
16516,-32568.058594
16517,-31011.835938
16518,-32002.863281
16519,-29909.662109
16520,-20808.193359
16521,-28256.226562
16522,-36666.843750
16523,-24384.476562
16524,-34950.847656
16525,-24451.351562
16526,-23697.621094
16527,-20893.388672
16528,-23940.814453
16529,-12877.204102
16530,-9740.177734
16531,-13129.179688
16532,-11638.536133
16533,-16048.147461
16534,-14173.971680
16535,-12220.895508
16536,-15827.950195
16537,-15935.953125
16538,-4319.321777
16539,-9546.821289
16540,-6330.676758
16541,-12133.732422
16542,2480.682373
16543,-6512.467285
16544,-872.662598
16545,-2084.997803
16546,-1394.330322
16547,10184.211914
16548,-3819.051514
16549,1850.429565
16550,9548.298828
16551,-139.077408
16552,5739.074219
16553,2030.098267
16554,2195.209229
16555,7776.397949
16556,25989.498047
16557,14980.989258
16558,13961.734375
16559,8298.415039
16560,1734.177979
16561,25413.050781
16562,16047.869141
16563,21474.404297
16564,15036.345703
16565,17204.972656
16566,24007.419922
16567,17171.890625
16568,28552.882812
16569,10432.523438
16570,27507.710938
16571,29461.886719
16572,30640.490234
16573,19990.675781
16574,43233.527344
16575,26544.894531
16576,28820.746094
16577,29302.939453
16578,30460.851562
16579,31879.533203
16580,29103.597656
16581,38479.230469
16582,24291.345703
16583,38784.433594
16584,23879.515625
16585,33056.062500
16586,40088.226562
16587,34126.292969
16588,28920.158203
16589,38687.636719
16590,35440.339844
16591,42696.480469
16592,31913.468750
16593,43727.109375
16594,31581.373047
16595,39255.085938
16596,43412.453125
16597,30449.361328
16598,40562.757812
16599,41625.179688
16600,41626.539062
16601,49594.589844
16602,35466.847656
16603,36603.765625
16604,44043.480469
16605,38911.953125
16606,40128.695312
16607,40465.550781
16608,39481.230469
16609,43027.828125
16610,35713.496094
16611,45553.156250
16612,22488.550781
16613,27897.394531
16614,34250.738281
16615,32491.292969
16616,39844.750000
16617,36268.699219
16618,47663.898438
16619,31943.210938
16620,36883.882812
16621,27945.560547
16622,34581.160156
16623,30898.896484
16624,34265.410156
16625,32203.347656
16626,28360.103516
16627,35798.187500
16628,22695.460938
16629,19874.521484
16630,28644.287109
16631,27489.166016
16632,29831.494141
16633,31876.591797
16634,18921.562500
16635,25662.445312
16636,27713.230469
16637,15537.847656
16638,22567.812500
16639,18377.943359
16640,18412.917969
16641,13366.824219
16642,9747.891602
16643,7322.321289
16644,6771.412109
16645,18943.685547
16646,-5583.450195
16647,2828.877441
16648,11845.029297
16649,9211.762695
16650,-352.200043
16651,22639.800781
16652,-11327.754883
16653,-5507.829102
16654,-7138.225586
16655,5167.227051
16656,3898.941406
16657,-4027.467773
16658,-11996.818359
16659,-14953.651367
16660,-17951.980469
16661,-16271.002930
16662,-5497.474609
16663,-14350.253906
16664,-16035.997070
16665,-18352.064453
16666,-15224.593750
16667,-7610.754883
16668,-4315.239258
16669,-15637.263672
16670,-22686.027344
16671,-16881.162109
16672,-23885.078125
16673,-23260.423828
16674,-26682.144531
16675,-22148.789062
16676,-21406.593750
16677,-20037.644531
16678,-30820.376953
16679,-24545.443359
16680,-23298.734375
16681,-26414.830078
16682,-33551.773438
16683,-27884.070312
16684,-27574.738281
16685,-32901.398438
16686,-42236.796875
16687,-47012.957031
16688,-38681.933594
16689,-33884.406250
16690,-26775.039062
16691,-48231.437500
16692,-40039.515625
16693,-38074.777344
16694,-35585.718750
16695,-42274.082031
16696,-36898.511719
16697,-40371.578125
16698,-46900.308594
16699,-45351.691406
16700,-47404.648438
16701,-43410.953125
16702,-44151.792969
16703,-45074.347656
16704,-39781.011719
16705,-42767.234375
16706,-37329.972656
16707,-44632.398438
16708,-41866.902344
16709,-31683.623047
16710,-47315.902344
16711,-43880.769531
16712,-34817.574219
16713,-39500.722656
16714,-38803.851562
16715,-34194.730469
16716,-31855.589844
16717,-40749.394531
16718,-43393.316406
16719,-38448.390625
16720,-38698.824219
16721,-43209.152344
16722,-43031.031250
16723,-28356.283203
16724,-32993.148438
16725,-35256.953125
16726,-41274.101562
16727,-32429.921875
16728,-27474.371094
16729,-34405.859375
16730,-27753.607422
16731,-35856.621094
16732,-38166.500000
16733,-20856.890625
16734,-30574.296875
16735,-31213.253906
16736,-24967.242188
16737,-22137.562500
16738,-20299.576172
16739,-15016.494141
16740,-23489.025391
16741,-14512.368164
16742,-16847.361328
16743,-26229.728516
16744,-18993.736328
16745,-19533.767578
16746,-21754.322266
16747,-14243.636719
16748,-7698.575195
16749,-17979.960938
16750,-15341.698242
16751,-15630.742188
16752,-13566.082031
16753,-195.769196
16754,-3991.675293
16755,-10624.934570
16756,-6689.446777
16757,-7355.857422
16758,-1624.693848
16759,-3881.368408
16760,-5768.068359
16761,-8568.693359
16762,6003.730469
16763,3090.345947
16764,2685.076904
16765,10320.655273
16766,9725.648438
16767,9433.646484
16768,8862.584961
16769,4740.804688
16770,16321.468750
16771,6535.986328
16772,15257.901367
16773,19194.921875
16774,15430.701172
16775,29603.496094
16776,17235.156250
16777,17408.730469
16778,20274.460938
16779,30591.013672
16780,9643.014648
16781,26369.146484
16782,26174.369141
16783,25777.322266
16784,28686.863281
16785,22413.689453
16786,21609.708984
16787,27770.263672
16788,21649.429688
16789,24304.814453
16790,19112.964844
16791,38701.531250
16792,30726.607422
16793,33806.871094
16794,38704.917969
16795,41089.546875
16796,26328.802734
16797,36681.812500
16798,41371.851562
16799,32877.937500
16800,40145.375000
16801,44988.894531
16802,34499.390625
16803,33687.949219
16804,30025.837891
16805,34888.738281
16806,38112.546875
16807,32648.419922
16808,33036.433594
16809,39801.867188
16810,33856.214844
16811,39579.921875
16812,43945.820312
16813,45502.714844
16814,32698.000000
16815,47057.726562
16816,48872.816406
16817,51052.097656
16818,50339.445312
16819,39785.484375
16820,36456.585938
16821,40299.515625
16822,44157.765625
16823,42510.070312
16824,37173.128906
16825,43644.343750
16826,41355.183594
16827,39754.500000
16828,30114.375000
16829,29119.437500
16830,33230.039062
16831,47944.285156
16832,35372.679688
16833,34604.156250
16834,34882.515625
16835,30652.775391
16836,31078.769531
16837,35312.757812
16838,28575.263672
16839,42639.027344
16840,38398.550781
16841,17877.484375
16842,45449.875000
16843,35537.238281
16844,34434.515625
16845,17450.990234
16846,28539.095703
16847,9894.006836
16848,23534.013672
16849,24993.896484
16850,26019.345703
16851,21623.314453
16852,22939.736328
16853,18211.375000
16854,9627.782227
16855,12565.741211
16856,12562.858398
16857,6700.655762
16858,7667.029785
16859,8845.792969
16860,14071.607422
16861,6408.888184
16862,4047.315918
16863,14414.550781
