Peak Performance (Mega Loops Per Second),Average Performance (Mega Loops Per Second)
1803.031855,1801.559212
Index,Sum
1733,-17.147900
1734,26.959801
1735,-14.817600
1736,39.816002
1737,58.696999
1738,75.711693
1739,16.507799
1740,-7.192800
1741,2.619600
1742,-3.823200
1743,-11.404800
1744,2.428800
1745,5.230200
1746,31.002201
1747,-39.264004
1748,2.736000
1749,-1.772700
1750,-27.181398
1751,76.824600
1752,-58.541397
1753,-17.982000
1754,16.173000
1755,44.146297
1756,75.542496
1757,117.669998
1758,86.329597
1759,50.459202
1760,22.746901
1761,13.254901
1762,42.110703
1763,-24.663301
1764,10.442400
1765,37.528797
1766,-35.718201
1767,-4.079600
1768,4.032600
1769,9.094799
1770,10.303200
1771,15.406200
1772,-33.950703
1773,-20.456100
1774,10.084800
1775,-58.819202
1776,-11.028601
1777,4.959900
1778,23.997900
1779,1.868100
1780,-0.214500
1781,-3.487000
1782,-28.212999
1783,34.398499
1784,78.614098
1785,92.953804
1786,96.335602
1787,-41.527599
1788,-22.497400
1789,-23.582300
1790,-24.160500
1791,-32.993999
1792,-2.030400
1793,3.258000
1794,2.624500
1795,-2.160500
1796,-70.029999
1797,71.815994
1798,-45.534401
1799,8.522799
1800,-1.944800
1801,12.960800
1802,-4.097900
1803,2.971300
1804,-24.254099
1805,29.659500
1806,26.617500
1807,35.059502
1808,-91.377304
1809,-22.002800
1810,-11.792001
1811,-2.420000
1812,-2.777500
1813,-29.290003
1814,14.964000
1815,18.988800
1816,24.656000
1817,30.685999
1818,37.189598
1819,-8.323000
1820,16.789499
1821,-52.006496
1822,-42.481499
1823,-55.058697
1824,58.515297
1825,67.118401
1826,49.276794
1827,50.216396
1828,92.929199
1829,69.455399
1830,28.903801
1831,7.236000
1832,-0.540000
1833,1.488000
1834,-1.488000
1835,0.768000
1836,-5.734400
1837,-15.904000
1838,53.036999
1839,32.270401
1840,41.428802
1841,-1.726200
1842,-1.373400
1843,58.293201
1844,41.103199
1845,-11.997400
1846,7.381300
1847,-5.130500
1848,5.208000
1849,-29.803198
1850,8.870000
1851,-0.820000
1852,6.494400
1853,-38.808002
1854,-6.027000
1855,-12.300000
1856,80.900002
1857,-9.627101
1858,-5.057500
1859,-18.827499
1860,-29.503798
1861,63.936001
1862,-32.256001
1863,-6.249600
1864,6.119400
1865,5.757500
1866,-9.152500
1867,-60.354198
1868,-95.205002
1869,13.777499
1870,-9.268500
1871,-42.901501
1872,-30.456200
1873,8.510401
1874,6.825601
1875,26.228001
1876,-34.943001
1877,20.208000
1878,-42.768002
1879,44.995502
1880,43.379501
1881,51.024601
1882,9.385201
1883,-4.866400
1884,12.381599
1885,19.738199
1886,-42.078697
1887,70.273994
1888,53.709999
1889,60.129005
1890,69.217201
1891,-21.866001
1892,22.910002
1893,59.329002
1894,-65.186806
1895,-62.322399
1896,-82.570000
1897,79.924995
1898,53.375996
1899,-31.180799
1900,-0.812000
1901,2.046000
1902,-7.058700
1903,-8.079900
1904,-55.036999
1905,-9.353000
1906,2.985000
1907,10.005000
1908,42.554600
1909,52.188404
1910,2.290400
1911,-0.498400
1912,-3.115000
1913,-11.340000
1914,-32.918400
1915,37.693600
1916,4.006800
1917,-4.287600
1918,-38.906002
1919,24.108002
1920,1.377600
1921,1.660400
1922,-30.361599
1923,0.307200
1924,-0.607200
1925,21.656801
1926,7.939401
1927,9.089500
1928,-0.637000
1929,0.626600
1930,20.557301
1931,-71.566704
1932,-51.598503
1933,-12.730500
1934,17.036098
1935,-15.143199
1936,-4.066400
1937,21.105501
1938,30.942001
1939,-6.285600
1940,8.749401
1941,-33.825001
1942,-39.750000
1943,26.712000
1944,17.136000
1945,19.346001
1946,55.648197
1947,57.702000
1948,13.983000
1949,11.992199
1950,-39.721001
1951,-78.813995
1952,74.697601
1953,-34.075199
1954,35.632401
1955,2.489600
1956,-1.478400
1957,43.982403
1958,-44.172802
1959,-30.902399
1960,39.227398
1961,-11.721100
1962,-19.123899
1963,20.084898
1964,20.607399
1965,14.592800
1966,3.004400
1967,-14.189699
1968,-45.784500
1969,-38.514004
1970,-27.165600
1971,-19.357800
1972,13.868900
1973,-31.345701
1974,-5.019100
1975,1.770200
1976,15.597800
1977,9.526800
1978,13.586399
1979,-57.608997
1980,85.375496
1981,61.490101
1982,72.081100
1983,-46.742798
1984,-9.898000
1985,20.923000
1986,12.809999
1987,-7.830000
1988,-34.765198
1989,-0.732600
1990,0.550000
1991,-6.150000
1992,10.725600
1993,8.632800
1994,0.712800
1995,-2.865600
1996,-11.940001
1997,15.840000
1998,-24.235201
1999,18.038700
2000,-46.452599
2001,-27.540598
2002,-11.230600
2003,14.508201
2004,-0.511700
2005,0.817700
2006,-18.229900
2007,-5.609200
2008,11.085199
2009,3.295600
2010,-2.618000
2011,-20.468000
2012,-32.026402
2013,107.716705
2014,-85.502296
2015,-17.883801
2016,2.178000
2017,-2.322000
2018,-28.405800
2019,96.998108
2020,9.162400
2021,-3.307200
2022,24.994801
2023,11.004000
2024,-3.696000
2025,8.131200
2026,-6.991600
2027,-10.419300
2028,38.280602
2029,41.783401
2030,33.516903
2031,-25.957201
2032,-20.525200
2033,3.544300
2034,7.370000
2035,27.830000
2036,-13.889699
2037,37.661400
2038,63.043400
2039,-32.532597
2040,15.788400
2041,-9.365999
2042,1.827000
2043,3.114600
2044,3.293600
2045,6.992000
2046,-42.788002
2047,57.257103
2048,103.123802
2049,-27.682201
2050,-27.545700
2051,-36.021301
2052,-14.315701
2053,-2.205500
2054,2.733500
2055,-36.380398
2056,-52.411201
2057,-52.411201
2058,56.656799
2059,-75.232803
2060,0.194400
2061,-0.151400
2062,14.155900
2063,-19.560200
2064,105.123001
2065,60.702000
2066,-48.863602
2067,37.780300
2068,-34.371201
2069,14.646400
2070,-8.716200
2071,-18.089401
2072,33.205200
2073,67.777199
2074,37.682098
2075,-28.160999
2076,-70.307999
2077,98.542801
2078,68.697403
2079,69.319801
2080,101.128502
2081,63.787003
2082,4.889400
2083,-2.897100
2084,9.690300
2085,-6.111000
2086,-6.006000
2087,19.876999
2088,-31.761499
2089,-35.097599
2090,-85.862404
2091,-72.222801
2092,18.410999
2093,-26.419500
2094,20.394001
2095,-7.678000
2096,-1.779900
2097,0.494700
2098,8.051001
2099,80.427002
2100,32.461498
2101,16.414999
2102,5.929000
2103,11.882200
2104,-60.687595
2105,-64.519196
2106,122.669998
2107,63.920002
2108,8.160000
2109,-0.900000
2110,2.466000
2111,29.797501
2112,36.757500
2113,26.364000
2114,-59.279995
2115,-60.533997
2116,-26.443800
2117,38.395802
2118,-37.008003
2119,33.264000
2120,-25.017298
2121,-28.518999
2122,-88.795998
2123,42.599598
2124,31.949701
2125,-16.101301
2126,1.719000
2127,-4.797000
2128,14.924000
2129,-19.459999
2130,47.885498
2131,-70.209099
2132,15.794498
2133,1.472500
2134,2.118500
2135,21.385700
2136,-72.884003
2137,-74.783997
2138,4.428000
2139,0.553500
2140,3.517800
2141,-7.293000
2142,5.661000
2143,-22.577400
2144,30.001501
2145,14.307500
2146,9.894000
2147,-14.483999
2148,47.073002
2149,-55.294201
2150,9.174001
2151,-6.138000
2152,-52.563599
2153,-5.746200
2154,2.549800
2155,-35.780800
2156,-81.919205
2157,-26.030399
2158,-17.408001
2159,54.976002
2160,-42.434601
2161,12.399400
2162,-18.749699
2163,16.882200
2164,-3.186600
2165,9.531600
2166,42.723202
2167,-58.333599
2168,50.211197
2169,1.686400
2170,0.139500
2171,2.335500
2172,13.234500
2173,19.354500
2174,-29.297400
2175,5.133800
2176,11.956700
2177,14.024399
2178,7.144800
2179,-10.076000
2180,-15.994000
2181,45.146702
2182,49.804203
2183,-80.360405
2184,16.432800
2185,11.873599
2186,4.054400
2187,-3.976000
2188,-64.964996
2189,17.842499
2190,-3.022500
2191,0.511500
2192,1.960200
2193,3.445200
2194,2.186600
2195,16.022499
2196,-28.857500
2197,68.918495
2198,81.605995
2199,68.179199
2200,-16.451200
2201,7.352600
2202,-42.220600
2203,104.047607
2204,17.092201
2205,-7.997100
2206,-20.976000
2207,14.688001
2208,8.476200
2209,-3.628700
2210,1.716100
2211,8.357800
2212,13.142800
2213,-12.565999
2214,3.294000
2215,-1.593000
2216,-8.702500
2217,-3.009000
2218,6.946200
2219,-76.271996
2220,-84.112000
2221,-81.934105
2222,121.101006
2223,-85.470001
2224,-39.731998
2225,59.494797
2226,70.102394
2227,51.680000
2228,23.969999
2229,-21.488400
2230,56.464199
2231,-1.407900
2232,-1.122900
2233,-25.590300
2234,9.612600
2235,-6.349200
2236,21.478600
2237,22.530001
2238,6.960000
2239,-6.472800
2240,-3.571200
2241,-13.004800
2242,-39.522400
2243,19.216600
2244,12.251201
2245,-16.640800
2246,-55.021999
2247,47.149998
2248,7.590000
2249,2.772000
2250,-17.177999
2251,63.885803
2252,-57.325401
2253,-74.207397
2254,95.033997
2255,17.859999
2256,19.741001
2257,38.754700
2258,3.655400
2259,9.672600
2260,-23.490601
2261,14.875001
2262,-63.750000
2263,77.519997
2264,-50.160000
2265,-15.575999
2266,-10.643600
2267,-26.067802
2268,19.016201
2269,-21.878500
2270,29.991503
2271,-40.319401
2272,-30.664200
2273,5.625200
2274,-12.021200
2275,-62.378300
2276,16.339201
2277,-9.753599
2278,21.844000
2279,2.150000
2280,2.170000
2281,-11.674601
2282,-8.070000
2283,-13.380000
2284,26.492401
2285,19.126801
2286,33.262600
2287,50.307098
2288,-14.658700
2289,-8.789200
2290,11.242000
2291,-1.347500
2292,-2.345000
2293,5.360000
2294,4.048000
2295,-25.957800
2296,35.704800
2297,-5.916000
2298,-3.281000
2299,13.355599
2300,-20.621601
2301,16.092001
2302,27.080999
2303,-35.706799
2304,17.444000
2305,-1.225000
2306,-0.712500
2307,-3.505500
2308,3.653100
2309,-4.306500
2310,10.672001
2311,40.259201
2312,33.476398
2313,7.405200
2314,6.884900
2315,-12.631801
2316,18.559200
2317,11.035200
2318,1.636800
2319,13.466400
2320,-72.979195
2321,20.831999
2322,-8.896999
2323,26.289198
2324,-21.067999
2325,9.154000
2326,-35.501602
2327,23.727201
2328,10.879401
2329,26.176001
2330,62.079998
2331,111.744003
2332,62.553600
2333,46.317898
2334,-23.372200
2335,-3.918200
2336,-3.188900
2337,1.360300
2338,1.817800
2339,7.420200
2340,3.710100
2341,8.537700
2342,-0.458400
2343,-0.668000
2344,-1.837000
2345,-0.701800
2346,-19.650400
2347,-45.337601
2348,-75.071999
2349,71.501999
2350,50.051399
2351,68.686798
2352,53.006203
2353,-14.160700
2354,-3.315300
2355,-1.806000
2356,8.694000
2357,-47.071800
2358,60.639999
2359,16.879999
2360,20.256001
2361,60.864002
2362,-42.921803
2363,54.430801
2364,29.185202
2365,26.753101
2366,32.133202
2367,-22.584801
2368,21.393400
2369,16.354801
2370,12.434401
2371,9.231601
2372,-21.756001
2373,-25.086000
2374,-32.950802
2375,-27.702000
2376,-28.015499
2377,53.868401
2378,-34.085598
2379,-36.573601
2380,9.525600
2381,9.007200
2382,-17.569601
2383,18.865200
2384,-47.939098
2385,39.668198
2386,21.637201
2387,3.416400
2388,-3.658200
2389,11.162201
2390,0.476000
2391,-1.830000
2392,85.643990
2393,-37.439999
2394,24.120001
2395,11.155500
2396,-16.150499
2397,46.530895
2398,-30.967299
2399,-11.213300
2400,3.860000
2401,20.000000
2402,24.900000
2403,14.292600
2404,-2.468200
2405,-0.726700
2406,-11.221601
2407,-58.365597
2408,85.614601
2409,-5.941400
2410,-0.481900
2411,3.128400
2412,36.709202
2413,105.214508
2414,53.685501
2415,20.764700
2416,-7.945899
2417,-16.090900
2418,61.074303
2419,48.227398
2420,64.513794
2421,17.828600
2422,11.484800
2423,17.049601
2424,3.139200
2425,7.368401
2426,14.331200
2427,9.179600
2428,30.180099
2429,-33.177200
2430,-5.569200
2431,-0.971100
2432,-5.378400
2433,-24.818399
2434,-29.146299
2435,12.480400
2436,-12.037601
2437,11.230200
2438,3.916800
2439,-26.060801
2440,30.540001
2441,18.630001
2442,1.738800
2443,0.638400
2444,11.468400
2445,-22.484100
2446,-3.263100
2447,-2.898100
2448,-24.415501
2449,20.848501
2450,31.391401
2451,79.173004
2452,-18.125999
2453,3.646400
2454,13.175200
2455,-10.647400
2456,6.255000
2457,12.240000
2458,-21.596800
2459,-21.993799
2460,16.980101
2461,-13.853800
2462,-11.413000
2463,-16.917500
2464,-20.066498
2465,-5.630600
2466,-10.199000
2467,94.395004
2468,-67.424995
2469,35.805000
2470,2.310000
2471,0.395000
2472,-3.254800
2473,-6.962800
2474,-14.719900
2475,-63.495899
2476,55.622700
2477,43.185799
2478,-1.471600
2479,-1.378000
2480,-22.419001
2481,36.589500
2482,50.602497
2483,29.366999
2484,13.152399
2485,-24.287399
2486,71.749802
2487,13.545000
2488,17.867500
2489,82.803101
2490,33.088799
2491,-3.876000
2492,5.044500
2493,25.275600
2494,-14.756001
2495,13.174999
2496,-36.252499
2497,-46.488499
2498,-11.826500
2499,4.904200
2500,-10.757601
2501,37.318401
2502,-65.542397
2503,42.301598
2504,-5.819000
2505,0.816500
2506,4.416200
2507,10.760600
2508,-10.207001
2509,-27.789001
2510,47.665199
2511,27.425200
2512,11.029700
2513,16.239300
2514,-8.179500
2515,14.677999
2516,-30.573198
2517,23.783901
2518,56.145603
2519,19.958401
2520,3.880800
2521,13.308400
2522,22.135399
2523,8.997600
2524,15.373200
2525,5.235800
2526,1.419400
2527,17.198900
2528,82.008003
2529,78.191994
2530,-23.240400
2531,-25.252001
2532,128.856003
2533,9.937201
2534,-3.057600
2535,24.729599
2536,24.950401
2537,10.678501
2538,-20.349001
2539,49.612801
2540,72.806396
2541,37.351200
2542,-24.900801
2543,-57.827999
2544,47.122498
2545,-35.329002
2546,-45.756203
2547,28.480900
2548,2.006900
2549,2.580300
2550,3.129300
2551,2.787300
2552,-1.222500
2553,-1.137500
2554,-33.169502
2555,-2.114100
2556,2.003900
2557,48.024498
2558,-8.826500
2559,-3.898900
2560,-21.643499
2561,-7.966500
2562,-0.949200
2563,1.562400
2564,-17.391001
2565,39.083000
2566,28.507599
2567,33.486198
2568,-15.908400
2569,-22.129200
2570,32.032700
2571,12.006400
2572,-0.896000
2573,1.242500
2574,-15.939499
2575,37.895596
2576,-30.974798
2577,-30.571100
2578,-34.569500
2579,2.033500
2580,2.587200
2581,26.241600
2582,19.333300
2583,-27.696800
2584,26.557600
2585,14.062100
2586,-34.834801
2587,48.694798
2588,51.435200
2589,77.396797
2590,43.535698
2591,-48.037498
2592,-72.625000
2593,70.798996
2594,-24.992899
2595,-21.506201
2596,40.737003
2597,-51.504002
2598,44.451199
2599,-28.261000
2600,-43.778000
2601,-9.720200
2602,-6.484499
2603,-24.056999
2604,-8.942400
2605,12.309600
2606,53.453098
2607,-34.357002
2608,-26.617001
2609,-59.424004
2610,74.304001
2611,-0.541800
2612,0.490000
2613,-60.480003
2614,-42.163204
2615,-16.738401
2616,-17.973200
2617,-10.480000
2618,-13.880000
2619,2.082000
2620,-0.519000
2621,-10.760600
2622,-1.679400
2623,2.959200
2624,27.509600
2625,-20.381199
2626,11.043200
2627,3.100800
2628,-19.288799
2629,10.490400
2630,-4.972400
2631,-26.546202
2632,-34.556396
2633,-45.622795
2634,-17.480000
2635,9.680000
2636,19.118000
2637,-40.447998
2638,-1.843200
2639,-0.599400
2640,20.313000
2641,56.791000
2642,62.935604
2643,13.858000
2644,-15.867000
2645,16.176600
2646,11.306899
2647,-46.201397
2648,-50.556801
2649,-52.865601
2650,-8.751400
2651,1.401400
2652,5.505500
2653,-40.810001
2654,49.502003
2655,25.544899
2656,31.069597
2657,-41.236801
2658,-25.047001
2659,-12.972000
2660,-15.679200
2661,-20.724899
2662,38.815697
2663,44.673199
2664,-19.962799
2665,24.255499
2666,-1.946000
2667,0.218400
2668,2.714400
2669,-33.721199
2670,-64.535393
2671,43.689598
2672,53.201599
2673,-81.343292
2674,-54.262299
2675,-30.025499
2676,18.759001
2677,-13.756601
2678,22.262899
2679,-4.594800
2680,2.856000
2681,13.872000
2682,-7.221600
2683,-14.814899
2684,-74.325600
2685,-82.850403
2686,81.730804
2687,-42.135601
2688,-23.136099
2689,28.667601
2690,2.801200
2691,-1.306600
2692,-23.908001
2693,-78.346001
2694,75.157494
2695,23.347500
2696,-10.103100
2697,-4.926600
2698,-9.742800
2699,-5.436200
2700,5.112800
2701,11.354400
2702,2.889900
2703,15.717001
2704,56.451004
2705,-13.900300
2706,-9.480599
2707,-1.738800
2708,-0.873600
2709,5.990400
2710,4.348800
2711,-6.311800
2712,13.501400
2713,18.669401
2714,-39.535202
2715,-47.332802
2716,-27.472401
2717,30.926300
2718,47.986397
2719,50.573601
2720,15.024301
2721,4.300500
2722,23.782000
2723,-62.845200
2724,-69.055199
2725,13.788800
2726,7.799600
2727,33.588600
2728,48.166805
2729,21.557802
2730,5.114601
2731,-17.997400
2732,-72.746498
2733,54.754498
2734,53.868301
2735,-18.466702
2736,12.564301
2737,43.772400
2738,45.964798
2739,45.660801
2740,-12.616800
2741,-11.339999
2742,5.265000
2743,-5.288400
2744,-32.340599
2745,14.453100
2746,-9.453600
2747,-7.987199
2748,-23.449598
2749,73.188400
2750,65.837593
2751,21.506399
2752,14.537700
2753,-24.118101
2754,9.785800
2755,-2.124400
2756,-2.284200
2757,-2.721600
2758,-8.232000
2759,-27.121500
2760,30.036602
2761,-63.492004
2762,1.092000
2763,-1.395800
2764,-53.140102
2765,18.335199
2766,-1.823200
2767,-2.538700
2768,-43.253700
2769,26.277300
2770,27.470400
2771,24.638397
2772,8.639099
2773,0.959900
2774,-1.551500
2775,-41.890499
2776,87.852600
2777,62.719803
2778,44.943600
2779,54.672001
2780,-33.523998
2781,-44.862999
2782,-33.670002
2783,12.876000
2784,-29.197201
2785,69.217506
2786,21.532499
2787,-2.192400
2788,-3.477600
2789,-2.484000
2790,-5.388000
2791,-7.094200
2792,1.082300
2793,2.972900
2794,-19.855499
2795,33.763500
2796,3.579300
2797,-4.015800
2798,-8.942400
2799,-9.460800
2800,7.971601
2801,-16.361799
2802,-31.105400
2803,32.869999
2804,-57.095001
2805,1.742900
2806,-1.426800
2807,-29.421600
2808,-28.524599
2809,34.200901
2810,69.620705
2811,52.239799
2812,-19.421801
2813,1.010800
2814,0.123200
2815,-4.501200
2816,-36.827999
2817,20.268000
2818,-21.281401
2819,20.109600
2820,23.620802
2821,8.880000
2822,-16.280001
2823,36.711403
2824,-15.469301
2825,8.163401
2826,-10.186401
2827,-35.438400
2828,41.565598
2829,5.321200
2830,11.585800
2831,-48.419899
2832,2.303600
2833,0.915200
2834,-13.604800
2835,-61.144299
2836,0.158200
2837,0.013200
2838,-0.732600
2839,0.799200
2840,8.071200
2841,-27.016102
2842,-25.136301
2843,-54.966103
2844,40.104702
2845,11.795500
2846,2.573000
2847,-11.487200
2848,32.039600
2849,-19.075600
2850,3.666800
2851,3.987200
2852,32.435200
2853,-75.802803
2854,66.065704
2855,-18.046598
2856,-32.489597
2857,-4.884800
2858,-4.257000
2859,-35.441998
2860,-19.117201
2861,48.754204
2862,-66.649002
2863,-19.272001
2864,-13.675200
2865,13.001800
2866,9.713699
2867,-12.538799
2868,-18.306000
2869,-6.102000
2870,5.961600
2871,22.852798
2872,-14.158800
2873,27.394201
2874,-36.365402
2875,31.643799
2876,71.233398
2877,-28.309401
2878,-25.705599
2879,-63.846397
2880,-17.131201
2881,25.522501
2882,117.772499
2883,56.071201
2884,-20.349602
2885,-16.096199
2886,5.018000
2887,-9.021999
2888,-62.737598
2889,-40.770401
2890,3.247200
2891,-1.396800
2892,-13.948601
2893,43.499500
2894,-47.795002
2895,5.372000
2896,6.494000
2897,-16.426001
2898,13.175200
2899,61.509796
2900,-61.911297
2901,-12.258901
2902,-1.065300
2903,4.837400
2904,2.743600
2905,2.926000
2906,-50.126999
2907,7.161000
2908,1.837000
2909,4.425500
2910,19.186001
2911,2.823600
2912,-2.858700
2913,19.644400
2914,0.616400
2915,-0.450800
2916,0.117600
2917,0.522000
2918,42.804001
2919,-9.003600
2920,-15.243900
2921,-26.406101
2922,3.106600
2923,-2.636200
2924,22.891901
2925,63.910103
2926,55.874401
2927,29.090401
2928,13.254901
2929,-4.949400
2930,-12.789600
2931,12.877200
2932,-2.807700
2933,-7.582700
2934,-1.588000
2935,1.636000
2936,-26.994001
2937,43.889999
2938,66.765999
2939,14.256800
2940,5.211400
2941,32.039101
2942,-2.968200
2943,2.805000
2944,62.617500
2945,-79.619102
2946,44.687401
2947,39.447601
2948,-22.038801
2949,-16.802801
2950,22.097801
2951,21.910000
2952,-37.660000
2953,35.346603
2954,19.841400
2955,17.878401
2956,-21.844801
2957,27.785702
2958,48.869701
2959,-39.004902
2960,-1.502500
2961,0.362500
2962,2.233000
2963,9.501800
2964,65.216896
2965,113.944595
2966,118.148796
2967,6.466400
2968,1.882100
2969,-25.360500
2970,-23.452499
2971,-12.921000
2972,-25.579201
2973,-9.986401
2974,-10.619101
2975,55.144802
2976,-17.138399
2977,-5.519800
2978,4.433000
2979,17.421999
2980,107.342003
2981,10.791500
2982,-6.554000
2983,34.684002
2984,36.657402
2985,-3.310200
2986,-1.738800
2987,2.608200
2988,-6.544800
2989,70.053596
2990,-62.250599
2991,-20.534800
2992,22.250799
2993,73.209801
2994,103.133598
2995,19.289600
2996,13.851200
2997,-20.776800
2998,0.739200
2999,2.002000
3000,7.865000
3001,-0.253000
3002,-1.614600
3003,27.026999
3004,-35.035000
3005,-4.732000
3006,2.074800
3007,-42.373798
3008,21.133801
3009,-2.029800
3010,-2.182800
3011,-14.573400
3012,3.064500
3013,3.654000
3014,-81.687202
3015,-91.948410
3016,-11.150801
3017,-5.404600
3018,36.325996
3019,32.144001
3020,-32.418404
3021,39.282501
3022,5.700000
3023,-5.976000
3024,-19.820400
3025,-29.292801
3026,50.195202
3027,5.524200
3028,0.526500
3029,6.279000
3030,-33.713398
3031,-34.795300
3032,54.635601
